Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,Unnamed: 21
35.70300000000006,1204,,,,0.0625,0.0546875,-1.1171875,0.0074605860471435,,22.20400047302246,0.185546875,670,0,4.119882900267839,0.5237571494105066,12.712913499955455,0.5044733302198692,0.0641332581011966,0.1328125,,
35.70899500000005,1204,,,,0.0,-0.08984375,-1.0546875,,0.2642215133895838,22.20400047302246,0.17578125,670,0,3.90304695814848,,13.419245079980472,,0.0676962168845964,0.1328125,,
35.713995000000054,1204,,,,-0.125,0.02734375,-1.04296875,0.0064624235793771,,22.20400047302246,0.15625,670,0,3.4693750739097595,0.4536857700952342,13.076872936195969,0.5823888047758705,0.0761582439951709,0.1328125,,
35.72100000000006,1204,,,,0.03125,0.005859375,-1.169921875,,0.2928272425519018,22.20400047302246,0.166015625,670,0,3.68621101602912,,12.307660737630323,,0.0794385457800901,0.1328125,,
35.726994999999995,1204,,,,-0.125,0.0234375,-0.96875,0.0125469142743046,,22.20400047302246,0.1513671875,670,0,3.3609571028500795,0.8808408325387286,26.2080355560557,0.3324405860113516,0.0871261469846149,0.1328125,,
35.73399499999999,1204,,,,0.0625,0.046875,-1.109375,,0.2753543215834836,22.20600128173828,0.1708984375,670,0,3.7949709221720695,,23.20911090596523,,0.0725576894343852,0.1328125,,
35.74000000000006,1204,,,,-0.03125,-0.017578125,-1.091796875,,,22.20400047302246,0.1953125,670,0,4.336718842387199,,20.30923339035319,,,0.1328125,,
35.74499500000005,1204,,,,0.0,0.03515625,-1.0234375,0.0125469142743046,0.2753543215834836,22.20600128173828,0.166015625,670,0,3.686543181538582,0.8807437200290734,23.89077454564073,0.3126384160586399,0.0746917391236318,0.1328125,,
35.75,1204,,,,,,,,,22.20400047302246,0.166015625,0,0,3.68621101602912,,23.892927350041752,,,,,
35.755,1204,,,,-0.03125,-0.0625,-1.033203125,0.0151004607201703,0.2724958978580229,22.21200180053711,0.166015625,670,0,3.6875393614172935,1.059982286646389,28.744975517738972,0.257075897673871,0.0738964038483619,0.1328125,,
35.76200000000006,1204,,,,-0.1875,0.05859375,-0.9765625,,,22.200000762939453,0.1953125,670,0,4.335937649011612,,24.448095109935966,,,0.1328125,,
35.76800000000006,1204,,,,0.0625,0.0078125,-1.109375,0.0126898176601889,0.2439331525111255,22.202667236328125,0.1725260466337204,670,0,3.830538403007722,0.8908508063913839,23.25654288420374,0.2738204318400275,0.0636811661565878,0.1328125,,
35.773995000000056,1204,,,,0.0625,-0.1875,-0.984375,,,22.200000762939453,0.166015625,670,0,3.68554700165987,,24.171785460465507,,,0.1328125,,
35.779,1204,,,,-0.0625,0.017578125,-1.0390625,0.0117065664370305,0.2439331525111255,22.20400047302246,0.166015625,670,0,3.68621101602912,0.8218400599601839,22.29498138838213,0.2968134122385606,0.066174495016809,0.1328125,,
35.784,1204,,,,,,,,,22.200000762939453,0.166015625,670,0,3.68554700165987,,22.299067111118287,,,,,
35.789995,1204,,,,-0.0625,-0.046875,-0.9921875,0.0063737773229095,,22.20800018310547,0.1513671875,670,0,3.36156252771616,0.4474626839103147,13.31115159158798,0.5451474754932127,0.0725654068606164,0.1328125,,
35.79700000000006,1204,,,,-0.0625,0.029296875,-1.00390625,,0.2482100421454615,22.200000762939453,0.15625,670,0,3.4687501192092896,,12.898928487147094,,0.071556045726938,0.1328125,,
35.811,1204,,,,-0.0625,-0.0625,-0.984375,0.0057964293346226,,22.20199966430664,0.17578125,670,0,3.9026952534914017,0.4068861994921418,10.425774319123075,0.6100232508629362,0.0635996474291477,0.1328125,,
35.815994999999994,1204,,,,-0.03125,0.001953125,-1.001953125,0.010959705209576,0.286540859546659,22.20400047302246,0.16357421875,670,0,3.63200203049928,0.7693220462006345,21.18176255795976,0.3724589214123873,0.0788933643595097,0.1328125,,
35.822995,1204,,,,-0.125,-0.05859375,-0.921875,,,22.20400047302246,0.185546875,670,0,4.119882900267839,,18.673330872204755,,,0.1328125,,
35.82900000000006,1204,,,,-0.03125,-0.01171875,-1.04296875,0.010959705209576,0.2779118586010012,22.200000762939453,0.1611328125,670,0,3.57714856043458,0.7693721466518575,21.50797300289894,0.3612190275023784,0.0776908909165456,0.1328125,,
35.83399500000005,1204,,,,,,,,,22.20400047302246,0.17578125,670,0,3.90304695814848,,19.712568729531363,,,,,
35.84000000000006,1204,,,,-0.03125,-0.080078125,-0.958984375,0.0151532861436152,,22.200000762939453,0.1953125,670,0,4.335937649011612,1.0638035076260792,24.53456653991729,0.2612436005415819,0.0640949850061501,0.1328125,,
35.84600000000006,1204,,,,0.0,0.08203125,-1.18359375,,0.2706261018872328,22.20400047302246,0.13671875,670,0,3.03570318967104,,35.04332084868297,,0.0891477476480692,0.1328125,,
35.851,1204,,,,0.0,-0.03515625,-1.15234375,,,22.200000762939453,0.15625,670,0,3.4687501192092896,,30.66852607403618,,,0.1328125,,
35.857000000000056,1204,,,,-0.125,0.01953125,-1.07421875,0.0138684763903056,0.2696589660402724,22.200000762939453,0.185546875,670,0,4.119140766561031,0.9735556174722924,23.6349198205501,0.276983627027294,0.0654648581639524,0.1328125,,
35.862995000000055,1204,,,,0.0625,0.0625,-1.1640625,,,22.20400047302246,0.166015625,670,0,3.68621101602912,,26.40993952423391,,,0.1328125,,
35.86900000000006,1204,,,,-0.03125,-0.052734375,-1.03515625,0.0103487455460517,0.2696589660402724,22.20400047302246,0.166015625,670,0,3.68621101602912,0.7264406534903802,19.70697418925628,0.3712057753714954,0.0731534263414892,0.1328125,,
35.875,1204,,,,,,,,,22.20400047302246,0.1611328125,670,0,3.5777930449694395,,20.3040094520746,,,,,
35.880995,1204,,,,0.03125,0.0078125,-1.12890625,0.0065746223841392,0.2623732093265039,22.20400047302246,0.17578125,670,0,3.90304695814848,0.4615073389942917,11.824283539064076,0.5685136229865008,0.0672226627401296,0.130859375,,
35.88600000000006,1204,,,,-0.0625,-0.125,-0.95703125,,,,,670,0,,,,,,0.1328125,,
35.891000000000055,1204,,,,-0.0625,0.04296875,-0.9921875,0.0053139412462888,0.2959650610775955,22.20199966430664,0.1806640625,670,0,4.011103454977274,0.373012627064356,9.299501527478537,0.7934451533366793,0.0737864441542489,0.130859375,,
35.896995000000054,1204,,,,0.0,-0.00390625,-1.04296875,,,22.20400047302246,0.17578125,670,0,3.90304695814848,,9.556954951440575,,,0.130859375,,
35.903000000000056,1204,,,,-0.125,-0.08203125,-0.97265625,0.008382223689426,,22.20400047302246,0.185546875,670,0,4.119882900267839,0.5883905741799885,14.281730535150317,0.5030078217858396,0.0718382216781827,0.130859375,,
35.909,1204,,,,0.0,0.03125,-1.041015625,,0.2943961518147486,22.20400047302246,0.185546875,670,0,4.119882900267839,,14.28172883491658,,0.0714574076354474,0.130859375,,
35.914995,1204,,,,-0.0625,-0.03515625,-1.08203125,0.008382223689426,,22.20199966430664,0.166015625,670,0,3.685878850519657,0.5883904700732744,15.963369767031804,0.500341468443713,0.0798713587054666,0.130859375,,
35.920995000000055,1204,,,,-0.125,0.01953125,-0.97265625,,0.2943961518147486,22.20800018310547,0.166015625,670,0,3.686875030398369,,15.945747242674246,,0.0798497777623178,0.130859375,,
35.927000000000056,1204,,,,0.0,0.09375,-1.046875,0.0146568415619795,,22.20400047302246,0.17578125,669,0,3.90304695814848,1.027561843067483,26.32717090226699,0.2864996922578554,0.0754272636151945,0.130859375,,
35.933,1204,,,,0.0,-0.109375,-0.88671875,,0.2771596418311431,22.20400047302246,0.1513671875,669,0,3.3609571028500795,,30.567450370840653,,0.0824644984597133,0.130859375,,
35.938995,1204,,,,-0.125,-0.1015625,-0.91796875,,,22.20400047302246,0.166015625,669,0,3.68621101602912,,27.86764541548147,,,0.130859375,,
35.945,1204,,,,-0.0625,0.05859375,-1.009765625,0.0140870654433176,0.2572366433837587,22.200000762939453,0.146484375,669,0,3.251953236758709,0.9872798643381684,30.35959598614067,0.2605508860004953,0.0791021963280603,0.130859375,,
35.95100000000006,1204,,,,-0.125,-0.171875,-0.78125,,,22.20400047302246,0.166015625,669,0,3.68621101602912,,26.782444155743047,,,0.1328125,,
35.95600000000006,1204,,,,-0.125,0.03515625,-0.9375,0.0090888040644879,0.2771596418311431,22.200000762939453,0.166015625,670,0,3.68554700165987,0.6379064885999102,17.30832596389666,0.4344831833259112,0.0752017656283634,0.1328125,,
35.962,1204,,,,0.125,-0.03125,-1.0546875,,,22.200000762939453,0.17578125,671,0,3.9023438841104503,,16.361515304910963,,,0.1328125,,
35.96799500000005,1204,,,,-0.15625,-0.0390625,-0.923828125,0.0078067669424066,0.2695729984094314,22.20199966430664,0.15625,671,0,3.4690624475479126,0.5486609200890745,15.815827140179978,0.4913289584497226,0.0777077387580548,0.1328125,,
35.97499499999999,1204,,,,0.125,-0.046875,-1.07421875,,,22.20400047302246,0.166015625,671,0,3.68621101602912,,14.887323406361094,,,0.1328125,,
35.981,1204,,,,0.0,-0.05859375,-1.16015625,0.0055905791945219,0.2821027806044963,22.20400047302246,0.1627604216337204,671,0,3.613932478944463,0.3930355458950849,10.875564172407575,0.7177538610713838,0.0780597817607514,0.1328125,,
35.98700000000006,1204,,,,-0.1875,0.01171875,-1.01171875,,,22.20400047302246,0.15625,670,0,3.4693750739097595,,11.31105480786093,,,0.134765625,,
35.99299500000005,1204,,,,0.03125,0.00390625,-1.1171875,0.0071272027211944,0.2821027806044963,22.20400047302246,0.17578125,670,0,3.90304695814848,0.4999043115337808,12.80805270585124,0.5643135578066191,0.072277577910136,0.134765625,,
35.998,1204,,,,,,,,,22.20400047302246,0.185546875,670,0,4.119882900267839,,12.1299568152755,,,,,
36.00900000000006,1204,,,,-0.09375,0.068359375,-1.09375,0.0084465943294788,,22.200000762939453,0.17578125,669,0,3.9023438841104503,0.5920898741737031,15.172672930865277,0.476452634827082,0.072290599952803,0.134765625,,
36.014995000000056,1204,,,,0.03125,-0.087890625,-1.060546875,0.0140600565548693,0.2795344976331237,22.20400047302246,0.16845703125,669,0,3.74042000155896,0.9856917027007276,26.35243374513835,0.2835922194203505,0.0747334517291152,0.1328125,,
36.02300000000006,1204,,,,-0.125,0.09375,-1.01953125,,,22.20400047302246,0.166015625,670,0,3.68621101602912,,26.75158734267417,,,0.134765625,,
36.028000000000056,1204,,,,0.0,0.00390625,-1.138671875,0.0145055285555948,0.2505096762704563,22.20600128173828,0.166015625,670,0,3.686543181538582,1.017539935572375,27.60146526068098,0.2461914933388264,0.0679524595086679,0.134765625,,
36.034,1204,,,,-0.0625,0.03515625,-1.0390625,,,22.20400047302246,0.17578125,670,0,3.90304695814848,,26.072593734231106,,,0.1328125,,
36.039995,1204,,,,0.0625,0.00390625,-1.1328125,0.0079677080921917,,22.20400047302246,0.15625,670,0,3.4693750739097595,0.5589920625400703,16.11218304828952,0.4481453191520031,0.072205994144112,0.1328125,,
36.045995000000055,1204,,,,0.0625,0.0078125,-1.2265625,,0.276966214661751,22.20400047302246,0.146484375,670,0,3.2525391317904,,17.183362153143598,,0.0851538454848017,0.134765625,,
36.05099500000005,1204,,,,-0.0625,-0.015625,-1.0546875,0.0079677080921917,,22.20400047302246,0.15625,670,0,3.4693750739097595,0.5587583636632418,16.10544699721837,0.4956815551644715,0.0798317301420016,0.1328125,,
36.056,1204,,,,0.03125,0.017578125,-1.08984375,,0.2824036673124395,22.20800018310547,0.1953125,670,0,4.337500035762787,,12.880314650472558,,0.0651074731951619,0.134765625,,
36.06199500000005,1204,,,,-0.125,-0.02734375,-0.984375,,,22.200000762939453,0.15625,670,0,3.4687501192092896,,16.104877088092483,,,0.134765625,,
36.06700000000006,1204,,,,-0.125,0.05859375,-0.9453125,0.0058556746836603,0.2824036673124395,22.20400047302246,0.166015625,670,0,3.68621101602912,0.4105429345512379,11.137260801566516,0.687878522671772,0.0766108250679181,0.134765625,,
36.074000000000055,1204,,,,0.0,-0.03515625,-0.9765625,0.0071398546503569,,22.20800018310547,0.166015625,669,0,3.686875030398369,0.500565247189447,13.576951837593493,0.5641695441265009,0.0765970272884258,0.1328125,,
36.07900000000006,1204,,,,-0.0625,-0.16796875,-0.84765625,,0.2824036673124395,22.200000762939453,0.17578125,670,0,3.9023438841104503,,12.83377362386455,,0.072367704051488,0.134765625,,
36.085,1204,,,,-0.125,0.0234375,-0.921875,,,22.200000762939453,0.17578125,670,0,3.9023438841104503,,12.837743033004037,,,0.134765625,,
36.090995000000056,1204,,,,0.0625,0.0078125,-1.10546875,0.0104070742391176,0.2617069601874868,22.20400047302246,0.15625,670,0,3.4693750739097595,0.7303294024789602,21.050747956632044,0.3583409887362794,0.0754334583641774,0.134765625,,
36.097,1204,,,,-0.0625,-0.068359375,-0.9453125,,,22.20400047302246,0.17578125,670,0,3.90304695814848,,18.713146466184096,,,0.134765625,,
36.101995,1204,,,,0.0,0.02734375,-0.9609375,0.0135915412104955,0.278921978263382,22.200000762939453,0.166015625,670,0,3.68554700165987,0.953903317760203,25.8822724911822,0.2924006794716892,0.0756799406269308,0.1328125,,
36.110000000000056,1204,,,,0.0625,-0.08984375,-0.98828125,,,22.20400047302246,0.1806640625,670,0,4.01146492920816,,23.77996886673845,,,0.1328125,,
36.11500000000006,1204,,,,-0.125,-0.11328125,-0.90625,0.0146071222870564,0.2577954329842247,22.200000762939453,0.1708984375,670,0,3.79394544288516,1.0246267964448743,27.00689326902082,0.2515993470780697,0.0679491671309275,0.134765625,,
36.121,1204,,,,0.0,0.0,-1.0,,,22.20400047302246,0.17578125,670,0,3.90304695814848,,26.24291007397672,,,0.1328125,,
36.128,1204,,,,-0.0625,0.046875,-1.03515625,0.0099578996680921,,22.20400047302246,0.166015625,669,0,3.68621101602912,0.6981454720232151,18.93937891746836,0.3692574732843821,0.0699350720463986,0.1328125,,
36.13400000000006,1204,,,,-0.09375,-0.078125,-0.888671875,,0.2762569817073133,22.20400047302246,0.1953125,669,0,4.336718842387199,,16.097028198159066,,0.063701842740454,0.1328125,,
36.13900000000006,1204,,,,0.0625,-0.05859375,-1.0234375,0.0099578996680921,,22.20800018310547,0.1708984375,669,0,3.7953125312924394,0.69806071412495,18.392707013438905,0.3957492179653938,0.0727889941683506,0.1328125,,
36.14600000000006,1204,,,,-0.0625,-0.10546875,-0.96875,,0.2762569817073133,22.200000762939453,0.15625,670,0,3.4687501192092896,,20.13943603052629,,0.0796416496470742,0.1328125,,
36.152,1204,,,,-0.1875,-0.02734375,-0.921875,,,22.20400047302246,0.166015625,670,0,3.68621101602912,,18.95703754115933,,,0.1328125,,
36.15799500000006,1204,,,,0.0625,0.01953125,-1.1328125,0.0068531089775982,0.2762569817073133,22.20400047302246,0.17578125,670,0,3.90304695814848,0.4809876402419362,12.32338850645308,0.5743535978769775,0.0707798252671711,0.1328125,,
36.164,1204,,,,-0.125,-0.03515625,-1.07421875,,,22.20800018310547,0.166015625,670,0,3.686875030398369,,13.046871034306765,,,0.1328125,,
36.17000000000006,1204,,,,-0.0625,0.0390625,-1.12890625,0.007310532432664,0.2926982911056404,22.20800018310547,0.17578125,670,0,3.903750032186508,0.5131462477447298,13.144956606181935,0.5703993596212483,0.0749787483041527,0.1328125,,
36.17599500000005,1204,,,,0.125,-0.046875,-1.13671875,,,22.20400047302246,0.166015625,670,0,3.68621101602912,,13.90932696617664,,,0.134765625,,
36.18200000000006,1204,,,,-0.125,0.0234375,-1.064453125,0.0127496735919851,0.2714427943802215,22.20400047302246,0.166015625,669,0,3.68621101602912,0.8938473583147301,24.24840451151397,0.3036791369971746,0.0736373455561495,0.134765625,,
36.188,1204,,,,,,,,,22.20199966430664,0.1806640625,669,0,4.011103454977274,,22.280010865553724,,,,,
36.19399500000005,1204,,,,0.03125,-0.03515625,-1.11328125,0.0137097859351463,0.2740003313977391,22.20400047302246,0.15625,669,0,3.4693750739097595,0.9608818098474328,27.69610634126628,0.2851550821232056,0.0789768547823682,0.134765625,,
36.199000000000055,1204,,,,-0.125,-0.02734375,-1.0390625,,,,,669,0,,,,,,0.134765625,,
36.21,1204,,,,0.0625,0.0390625,-1.18359375,0.0150653262261232,0.2714427943802215,22.20800018310547,0.17578125,669,0,3.903750032186508,1.0558090860013758,27.04602183275583,0.2570945808093451,0.0695338564565275,0.134765625,,
36.215995000000056,1204,,,,-0.0625,0.017578125,-1.0703125,0.0116045314657284,0.2432883952798185,22.20133399963379,0.1627604216337204,670,0,3.613498482611448,0.8139423188894241,22.52504941696265,0.2989012730186717,0.0673276594553862,0.134765625,,
36.22100000000006,1204,,,,,,,,,22.20400047302246,0.15625,670,0,3.4693750739097595,,23.46916676900501,,,,,
36.226995,1204,,,,0.125,0.00390625,-1.21484375,,,22.20400047302246,0.146484375,670,0,3.2525391317904,,25.039253647577542,,,0.134765625,,
36.23399499999999,1204,,,,-0.125,0.046875,-0.99609375,0.0116045314657284,0.2432883952798185,22.20199966430664,0.1708984375,670,0,3.7942870520055294,0.8145066087671938,21.466657572380395,0.2986941943271038,0.0641196598847798,0.134765625,,
36.24000000000006,1204,,,,0.0625,0.01171875,-1.1875,,,22.20400047302246,0.15625,670,0,3.4693750739097595,,23.466834996488547,,,0.13671875,,
36.246,1204,,,,-0.0625,-0.056640625,-0.958984375,0.0061997645238562,0.2639851024047713,22.20400047302246,0.1611328125,669,0,3.5777930449694395,0.4346627893157123,12.14890810766348,0.6073331071665047,0.073784341097076,0.13671875,,
36.251,1204,,,,,,,,,22.20800018310547,0.17578125,669,0,3.903750032186508,,11.131160534237184,,,,,
36.257000000000055,1204,,,,-0.03125,-0.080078125,-0.953125,0.0068413148774554,0.2838651170367353,22.200000762939453,0.1611328125,669,0,3.57714856043458,0.4794199703496671,13.402294096821729,0.5921011526276159,0.0793551378258243,0.13671875,,
36.26200000000006,1204,,,,,,,,,22.20400047302246,0.17578125,669,0,3.90304695814848,,12.281995185562392,,,,,
36.26699500000005,1204,,,,-0.09375,0.03515625,-0.994140625,0.012186735192712,0.2838651170367353,22.20400047302246,0.185546875,669,0,4.119882900267839,0.8538896949714048,20.72606711506029,0.3324376892102456,0.068901258581471,0.13671875,,
36.273995000000056,1204,,,,0.0,-0.01171875,-1.03125,,,22.20400047302246,0.17578125,670,0,3.90304695814848,,21.898031478489475,,,0.134765625,,
36.28099500000005,1204,,,,-0.1875,-0.0078125,-0.921875,0.012186735192712,0.2838651170367353,22.20533561706543,0.1595052033662796,670,0,3.541866573416513,0.8550795881066068,24.142060983448907,0.3319750827701251,0.0801456269322186,0.134765625,,
36.286995,1204,,,,-0.03125,-0.0078125,-0.994140625,,,22.20400047302246,0.185546875,670,0,4.119882900267839,,20.760363422795542,,,0.134765625,,
44.565,1223,,,,-0.0625,-0.07421875,-0.91015625,0.0274501559933206,,22.20400047302246,0.2294921875,806,0,5.095644639804959,2.318216170222381,45.49407060518869,0.1942898663501736,0.0883903689760747,0.09375,,
44.570995,1223,,,,-0.0625,0.0078125,-1.05859375,,0.4150732136076975,22.20400047302246,0.21484375,806,0,4.770390726625919,,48.59109641501697,,0.0870103178951291,0.09375,,
44.577,1223,,,,-0.125,0.02734375,-0.98828125,0.0231241769376394,,22.200000762939453,0.2197265625,806,0,4.877929855138063,1.9526070519187064,40.02942046946348,0.2125738577046675,0.0850920833087603,0.09375,,
44.581995000000056,1223,,,,0.0,-0.09765625,-0.94921875,,0.4150732136076975,22.20199966430664,0.2197265625,806,0,4.878369066864252,,40.02513053088022,,0.0850844222564121,0.09375,,
44.58800000000006,1223,,,,0.0,-0.03125,-0.9921875,0.0142367550642361,,22.20800018310547,0.2099609375,806,0,4.662812538444996,1.2021657843011004,25.78198832548416,0.3452711922332803,0.0890177784728443,0.09375,,
44.59299500000005,1223,,,,-0.0625,-0.03125,-1.08984375,,0.4301605328202799,22.20400047302246,0.21484375,806,0,4.770390726625919,,25.2017425572723,,0.0901730188303738,0.09375,,
